What-what-what-what is it?!	Am I giving out some kind ofsexy professor vibe?	non-neutral
Am I giving out some kind ofsexy professor vibe?	Not right now.	neutral
Not right now.	It-itThe point is my natural charisma has made him fail his midterm.	non-neutral
It-itThe point is my natural charisma has made him fail his midterm.	Oh, see now I feel bad for the kid!	sadness
Oh, see now I feel bad for the kid!	I had a crush on a teacher once and it was so hard!	non-neutral
I had a crush on a teacher once and it was so hard!	Y'know youI couldn't concentrate and I blushed every time he looked at me.	neutral
Y'know youI couldn't concentrate and I blushed every time he looked at me.	I mean come on, you remember what's it's like to be 19 and in love.	non-neutral
I mean come on, you remember what's it's like to be 19 and in love.	Oh yes! Thank you very much!  Oh that's-that's actually how the French drink it.	joy
A new pair of shoes for the Chan-Chan man!  Yes!	Yes! I've-I've never seen a roll like this in my life!	joy
Yes! I've-I've never seen a roll like this in my life!	That's right baby! Okay, what do I want now?	joy
That's right baby! Okay, what do I want now?	Okay, ah umm, ah, a 8. Ah, a 6?	neutral
Okay, ah umm, ah, a 8. Ah, a 6?	Pick a number! That is your	neutral
Pick a number! That is your	8. 8!	joy
8. 8!	Thank you!	joy
Thank you!	If you get this one, we buy everybody here a steak dinner!	joy
If you get this one, we buy everybody here a steak dinner!	Yeah, I understand.	neutral
Yeah, I understand.	Take as much time as you want.	neutral
Take as much time as you want.	Ten, even twenty minutes if you need it.	neutral
Ten, even twenty minutes if you need it.	I'll be here.	non-neutral
I'll be here.	Not smoking.	sadness
We're really gonna do this, huh?	Looks like it.	neutral
Looks like it.	Y'know, if, if this is too weird for you, we can still back out at	neutral
Y'know, if, if this is too weird for you, we can still back out at	I got it!	joy
I got it!	Okay.	neutral
Okay.	Susan! Hi!	joy
Susan! Hi!	Hey!	joy
Hey!	Thank you so much for coming.	joy
Thank you so much for coming.	Oh, I wouldn't miss it for the world.	joy
Oh, I wouldn't miss it for the world.	I'm-I'm Ross by the way.	neutral
I'm-I'm Ross by the way.	Hello Ross.  I love what you've done with this space.	joy
Hello Ross.  I love what you've done with this space.	Thank you so much.	joy
Thank you so much.	How hot is this?!	surprise
Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm	G.I. Joe	neutral
G.I. Joe	Look Ben, it's a toy that protects U.S. oil interests overseas!	joy
Look Ben, it's a toy that protects U.S. oil interests overseas!	It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.	sadness
It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.	That, that's what's stupid.	disgust
That, that's what's stupid.	I don't need an actual man, just a couple of his best swimmers.	neutral
I don't need an actual man, just a couple of his best swimmers.	And there, there are places you can go to get that stuff.	neutral
And there, there are places you can go to get that stuff.	Down at the docks again?	non-neutral
Hi there. How many, how many ah, did you sell?	I'm not gonna tell you! You're the bad man who broke Sarah's leg.	anger
I'm not gonna tell you! You're the bad man who broke Sarah's leg.	Hey now! That was an accident, okay.	non-neutral
Hey now! That was an accident, okay.	You're a big scrud.	anger
You're a big scrud.	What's a scrud?	neutral
What's a scrud?	Why don't you look in the mirror, scrud.	anger
Why don't you look in the mirror, scrud.	I don't have too. I can just look at you.	non-neutral
I don't have too. I can just look at you.	All right girls, and man. Let's see your final tallies.  Ohhhh, Debbie,  321 boxes of cookies,  Very nice.	non-neutral
All right girls, and man. Let's see your final tallies.  Ohhhh, Debbie,  321 boxes of cookies,  Very nice.	Not nice enough.	non-neutral
Not nice enough.	Charla, 278. Sorry, dear, but still good.	neutral
Charla, 278. Sorry, dear, but still good.	So, how'd the lasagne go over?	neutral
So, how'd the lasagne go over?	Really?!	surprise
Really?!	Good.	neutral
Good.	So you owe me three pretty things.	neutral
So you owe me three pretty things.	Yeah, I've been thinking a lot about you too.	neutral
Yeah, I've been thinking a lot about you too.	I know.	neutral
I know.	It's hard this whole platonic thing.	sadness
It's hard this whole platonic thing.	It's a word!	surprise
It's a word!	Yeah, I do think it's better this way.  Yeah, we're being smart.   Yes, I'm sure.	neutral
Yeah, I do think it's better this way.  Yeah, we're being smart.   Yes, I'm sure.	You really sure?	neutral
You really sure?	I'll call you back.	neutral
So, are you really gonna go out with that nurse man?	Well uh, you and I are just goofing around, I thought, why not goof around with him.	neutral
Well uh, you and I are just goofing around, I thought, why not goof around with him.	Y'know, I don't know if you've ever looked up the term goofing around in the dictionary Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together.	neutral
Y'know, I don't know if you've ever looked up the term goofing around in the dictionary Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together.	But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary.	neutral
But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary.	I am	neutral
I am	I think you're better than you think you are.	neutral
I think you're better than you think you are.	Really? Okay, so	surprise
Really? Okay, so	Know when to stop.	neutral
Know when to stop.	Y'know, I sensed that I should stop. So we're okay?	neutral
Y'know, I sensed that I should stop. So we're okay?	Yeah. All right, I'm gonna go tell Dan that it's not gonna happen.  Don't do the dance.	neutral
Yeah. All right, I'm gonna go tell Dan that it's not gonna happen.  Don't do the dance.	Right!	joy
Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!	Hey!-Hey! What's going on?	surprise
Hey!-Hey! What's going on?	She broke my arm.	anger
She broke my arm.	He touched my fanny.	non-neutral
He touched my fanny.	No, she touched mine first!	anger
No, she touched mine first!	That's my job!	anger
That's my job!	Are you being British?!	surprise
Are you being British?!	No. Not anymore.	neutral
No. Not anymore.	Why are you shopping here? You don't live in this neighborhood. Were you here waiting for me?	surprise
Why are you shopping here? You don't live in this neighborhood. Were you here waiting for me?	Yeah, huh. I'm just uh, you know I'm just picking up some things for a party.	neutral
Yeah, huh. I'm just uh, you know I'm just picking up some things for a party.	Barley? What kind of party serves barley?	non-neutral
Barley? What kind of party serves barley?	Well, I'm sorry if my friends aren't as sophisticated as yours.	non-neutral
Well, I'm sorry if my friends aren't as sophisticated as yours.	Where is this party?	neutral
Where is this party?	Here in Chelsea.	neutral
Here in Chelsea.	Who's party is it?	non-neutral
Who's party is it?	A woman's	neutral
A woman's	What woman?!	anger
What woman?!	Chelsea.	neutral
Chelsea.	Okay, you know, one of two things is happening here.	neutral
Okay, you know, one of two things is happening here.	Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.	disgust
Either you're seeing somebody behind my back, which would make you the biggest jerk on the planet.	Or, else you're pretending that you're seeing somebody, which just makes you so pathetic that I could start crying right here in the cereal aisle.	disgust
Or, else you're pretending that you're seeing somebody, which just makes you so pathetic that I could start crying right here in the cereal aisle.	So like which of these two guys do you want to be?	non-neutral
So like which of these two guys do you want to be?	Can I be that guy?	non-neutral
Great story again! The yarns that you weave! Woo-hoo-hoo!	Y'know uh, actually I-I-I should get going.	non-neutral
Y'know uh, actually I-I-I should get going.	Oh no-no-no! Stay! Stay! Because you-you should you-you-you should stay!	non-neutral
Oh no-no-no! Stay! Stay! Because you-you should you-you-you should stay!	Wow. Oh, I am really flattered, but I just I don't feel that way about you.	surprise
Wow. Oh, I am really flattered, but I just I don't feel that way about you.	Oh no-no-no, that's notNo-no-no!	non-neutral
Oh no-no-no, that's notNo-no-no!	Did you just flick me?	non-neutral
Did you just flick me?	OK, well, you wouldn't let me finish and I was jus- [Monica flicks her back] Ow. That hurt [flicks Monica]	non-neutral
OK, well, you wouldn't let me finish and I was jus- [Monica flicks her back] Ow. That hurt [flicks Monica]	Oh!  All right.  Now, let's not do this!	anger
Oh!  All right.  Now, let's not do this!	Happy thoughts!  Happy thoughts!	non-neutral
Happy thoughts!  Happy thoughts!	OK, now I'm gonna kick some ass.	anger
OK, now I'm gonna kick some ass.	Ow! Ow! Ow!	non-neutral
Ow! Ow! Ow!	I know!  I know!  I know!	non-neutral
I know!  I know!  I know!	Alright, now I will let go if you both stop.	neutral
Alright, now I will let go if you both stop.	Fine!	anger
Fine!	Fine!	anger
Fine!	There we go.You know what, if we were in prison, you guys would be, like, my bitches.	neutral
There we go.You know what, if we were in prison, you guys would be, like, my bitches.	Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.	neutral
Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.	Oh my God!	surprise
Oh my God!	Look at me! I'm Chandler! Could I	non-neutral
Look at me! I'm Chandler! Could I	Yeah.	neutral
Yeah.	Whew, it's hot with all of this stuff on.	neutral
Whew, it's hot with all of this stuff on.	I ah, I better not do any, I don't know, lunges.	neutral
Hi.	Hi.	neutral
Hi.	Hi, listen, I'm sorry about before.	sadness
Hi, listen, I'm sorry about before.	I don't need to have a game room.	neutral
I don't need to have a game room.	I mean when I was a kid I only played those games because I couldn't get girls, and now I	neutral
I mean when I was a kid I only played those games because I couldn't get girls, and now I	Stop it Chandler.  I'm sorry too.	sadness
Stop it Chandler.  I'm sorry too.	Really?	surprise
Really?	Yeah! Oh yes!	non-neutral
Yeah! Oh yes!	Ohh.	neutral
Ohh.	Listen, we don't have to make that a guest room, we can think of something to do with the room together.	joy
Listen, we don't have to make that a guest room, we can think of something to do with the room together.	That's a great idea! We can	joy
That's a great idea! We can	Totally!	joy
Totally!	We don't have to come up with this now.	neutral
We don't have to come up with this now.	Oh good.	joy
Oh good.	Yeah, and I am okay with being a pushover.	neutral
